date,store_number,sales_amount
29-04-2011,22,926133.8
29-04-2011,23,1173307.4
29-04-2011,24,1197761.17
29-04-2011,25,649245
29-04-2011,26,873450.29
29-04-2011,27,1642074.64
29-04-2011,28,1222367.9
29-04-2011,29,493078.64
29-04-2011,30,423687.2
29-04-2011,31,1331137.96
29-04-2011,32,1107494.55
29-04-2011,33,248561.86
29-04-2011,34,895973.02
29-04-2011,35,811824.06
29-04-2011,36,340708.78
29-04-2011,37,502918.18
29-04-2011,38,344225.99
29-04-2011,39,1379651.87
29-04-2011,40,847246.5
29-04-2011,41,1178841.05
29-04-2011,42,496010.17
29-04-2011,43,611464.21
29-04-2011,44,281247.97
29-04-2011,45,786561.61
06-05-2011,1,1629391.28
06-05-2011,2,1837743.6
06-05-2011,3,413042.12
06-05-2011,4,2063682.76
06-05-2011,5,322904.68
06-05-2011,6,1504651.57
06-05-2011,7,407012.47
06-05-2011,8,941457.34
06-05-2011,9,545251.1
06-05-2011,10,1841369.99
06-05-2011,11,1331453.41
06-05-2011,12,1021154.48
06-05-2011,13,1986380.4
06-05-2011,14,2095599.93
06-05-2011,15,630522.67
06-05-2011,16,423805.22
06-05-2011,17,882132.28
06-05-2011,18,1065427.37
06-05-2011,19,1451953.95
06-05-2011,20,2090838.44
06-05-2011,21,718898.33
06-05-2011,22,1032076.06
06-05-2011,23,1359921.13
06-05-2011,24,1339630.35
06-05-2011,25,659446.55
06-05-2011,26,1024778.23
06-05-2011,27,1757041.96
06-05-2011,28,1515890.38
06-05-2011,29,534372.53
06-05-2011,30,438789.52
06-05-2011,31,1388755.61
06-05-2011,32,1181793.55
06-05-2011,33,257031.19
06-05-2011,34,965853.58
06-05-2011,35,835181.18
06-05-2011,36,393401.4
06-05-2011,37,547513.3
06-05-2011,38,422186.65
06-05-2011,39,1370920.87
06-05-2011,40,1016752.55
06-05-2011,41,1244956.91
06-05-2011,42,612337.35
06-05-2011,43,649148.74
06-05-2011,44,299354.67
06-05-2011,45,810150.64
13-05-2011,1,1604775.58
13-05-2011,2,1838513.07
13-05-2011,3,386312.68
13-05-2011,4,2002362.37
13-05-2011,5,290930.01
13-05-2011,6,1453185.65
13-05-2011,7,414094.05
13-05-2011,8,895763.41
13-05-2011,9,539126
13-05-2011,10,1712995.44
13-05-2011,11,1277959.42
13-05-2011,12,977033.5
13-05-2011,13,1958823.56
13-05-2011,14,2004330.3
13-05-2011,15,630482.91
13-05-2011,16,410406.95
13-05-2011,17,870625.49
13-05-2011,18,993172.98
13-05-2011,19,1429143.06
13-05-2011,20,2036748.53
13-05-2011,21,754236.7
13-05-2011,22,1001558.74
13-05-2011,23,1254914.87
13-05-2011,24,1311950.16
13-05-2011,25,684783.15
13-05-2011,26,941008.85
13-05-2011,27,1763545.32
13-05-2011,28,1253316.3
13-05-2011,29,549551.02
13-05-2011,30,424614.59
13-05-2011,31,1408118.22
13-05-2011,32,1138162.76
13-05-2011,33,279466.87
13-05-2011,34,966232.69
13-05-2011,35,826155.95
13-05-2011,36,395316.65
13-05-2011,37,511871.63
13-05-2011,38,366977.79
13-05-2011,39,1325022.77
13-05-2011,40,903864.02
13-05-2011,41,1270025.74
13-05-2011,42,603024.75
13-05-2011,43,684655.91
13-05-2011,44,307095.31
13-05-2011,45,793889.1
20-05-2011,1,1428218.27
20-05-2011,2,1688281.86
20-05-2011,3,364603.13
20-05-2011,4,2015563.48
20-05-2011,5,299614.33
20-05-2011,6,1382783.83
20-05-2011,7,424670.98
20-05-2011,8,836049.89
20-05-2011,9,518266.9
20-05-2011,10,1720908.01
20-05-2011,11,1239466.97
20-05-2011,12,924134.99
20-05-2011,13,1860923.55
20-05-2011,14,1959967.8
20-05-2011,15,593941.9
20-05-2011,16,435397.19
20-05-2011,17,844443.35
20-05-2011,18,994610.43
20-05-2011,19,1355234.3
20-05-2011,20,1953416.06
20-05-2011,21,744836.56
20-05-2011,22,970307.83
20-05-2011,23,1337617.55
20-05-2011,24,1234281.7
20-05-2011,25,677971.33
20-05-2011,26,938334.62
20-05-2011,27,1725268.56
20-05-2011,28,1151282.31
20-05-2011,29,492932.51
20-05-2011,30,435102.2
20-05-2011,31,1387365.19
20-05-2011,32,1145084.76
20-05-2011,33,239206.26
20-05-2011,34,945018.83
20-05-2011,35,776838.56
20-05-2011,36,376183.44
20-05-2011,37,533564.42
20-05-2011,38,365730.76
20-05-2011,39,1373907.21
20-05-2011,40,907110.83
20-05-2011,41,1244542.33
20-05-2011,42,524559.95
20-05-2011,43,648330.18
20-05-2011,44,303559.23
20-05-2011,45,727163.67
27-05-2011,1,1466046.67
27-05-2011,2,1797732.56
27-05-2011,3,369350.6
27-05-2011,4,1986597.95
27-05-2011,5,297149.69
27-05-2011,6,1523979.11
27-05-2011,7,457216.87
27-05-2011,8,857939.41
27-05-2011,9,553834.04
27-05-2011,10,1743000.38
27-05-2011,11,1216876.52
27-05-2011,12,964332.51
27-05-2011,13,1866369.93
27-05-2011,14,2080694.24
27-05-2011,15,636193.24
27-05-2011,16,444718.68
27-05-2011,17,892056.64
27-05-2011,18,1065214.14
27-05-2011,19,1388553.11
27-05-2011,20,1944433.17
27-05-2011,21,744389.81
27-05-2011,22,1021568.34
27-05-2011,23,1361945.18
27-05-2011,24,1311153.72
27-05-2011,25,718373.94
27-05-2011,26,996723.58
27-05-2011,27,1820723.17
27-05-2011,28,1160043.98
27-05-2011,29,550735.64
27-05-2011,30,429305.82
27-05-2011,31,1342273.64
27-05-2011,32,1175447.49
27-05-2011,33,239431.85
27-05-2011,34,941311.83
27-05-2011,35,850708.6
27-05-2011,36,348655.2
27-05-2011,37,507086.75
27-05-2011,38,356886.1
27-05-2011,39,1406124.14
27-05-2011,40,972373.81
27-05-2011,41,1278304.33
27-05-2011,42,503295.29
27-05-2011,43,578209.63
27-05-2011,44,308442.49
27-05-2011,45,817653.25
03-06-2011,1,1635078.41
03-06-2011,2,1933756.21
03-06-2011,3,394507.84
03-06-2011,4,2065377.15
03-06-2011,5,329183.92
03-06-2011,6,1705506.29
03-06-2011,7,542295.37
03-06-2011,8,929222.16
03-06-2011,9,587004.29
03-06-2011,10,1792210.89
03-06-2011,11,1343637
03-06-2011,12,970328.68
03-06-2011,13,1935593.87
03-06-2011,14,2079899.47
03-06-2011,15,695396.19
03-06-2011,16,531080.31
03-06-2011,17,895020.48
03-06-2011,18,1178039
03-06-2011,19,1457345.75
03-06-2011,20,2182246.69
03-06-2011,21,773878.58
03-06-2011,22,1125169.92
03-06-2011,23,1562161.97
03-06-2011,24,1554837.62
03-06-2011,25,737551.74
03-06-2011,26,1054454.4
03-06-2011,27,2053708.01
03-06-2011,28,1403779.25
03-06-2011,29,598251.57
03-06-2011,30,432808.48
03-06-2011,31,1430348.1
03-06-2011,32,1167757
03-06-2011,33,243477.03
03-06-2011,34,947229.24
03-06-2011,35,955466.84
03-06-2011,36,373703.95
03-06-2011,37,500381.23
03-06-2011,38,396826.06
03-06-2011,39,1541745.59
03-06-2011,40,1075687.74
03-06-2011,41,1297584.95
03-06-2011,42,545109.3
03-06-2011,43,630972.15
03-06-2011,44,308950.04
03-06-2011,45,877423.45
10-06-2011,1,1588948.32
10-06-2011,2,1929153.16
10-06-2011,3,391638.75
10-06-2011,4,2073951.38
10-06-2011,5,304984.14
10-06-2011,6,1598643.65
10-06-2011,7,621099.95
10-06-2011,8,897309.41
10-06-2011,9,550076.32
10-06-2011,10,1740063.1
10-06-2011,11,1314626.75
10-06-2011,12,996937.95
10-06-2011,13,1997816.98
10-06-2011,14,2132446
10-06-2011,15,642679.81
10-06-2011,16,600952.06
10-06-2011,17,881190.46
10-06-2011,18,1044079.2
10-06-2011,19,1467473.63
10-06-2011,20,2135062.04
10-06-2011,21,794397.89
10-06-2011,22,1060868.49
10-06-2011,23,1447028.06
10-06-2011,24,1373841.91
10-06-2011,25,740259.63
10-06-2011,26,1094058.68
10-06-2011,27,1817914.71
10-06-2011,28,1339972.83
10-06-2011,29,558431.44
10-06-2011,30,424697.05
10-06-2011,31,1425299.37
10-06-2011,32,1239741.34
10-06-2011,33,258427.39
10-06-2011,34,943912.77
10-06-2011,35,855130.21
10-06-2011,36,374182.04
10-06-2011,37,509647.25
10-06-2011,38,381763.02
10-06-2011,39,1442092.08
10-06-2011,40,984336.04
10-06-2011,41,1311690.11
10-06-2011,42,616701.99
10-06-2011,43,643041.71
10-06-2011,44,308770.42
10-06-2011,45,814395.17
17-06-2011,1,1532114.86
17-06-2011,2,1953771.99
17-06-2011,3,403423.34
17-06-2011,4,2141210.62
17-06-2011,5,304811.82
17-06-2011,6,1622150.33
17-06-2011,7,610991.35
17-06-2011,8,922048.41
17-06-2011,9,558671.14
17-06-2011,10,1817934.76
17-06-2011,11,1337506.74
17-06-2011,12,986504.93
17-06-2011,13,2086433.49
17-06-2011,14,2082083.34
17-06-2011,15,639928.85
17-06-2011,16,581546.23
17-06-2011,17,894686.67
17-06-2011,18,1045859.39
17-06-2011,19,1418973.62
17-06-2011,20,2065191.27
17-06-2011,21,823220.43
17-06-2011,22,1042454.61
17-06-2011,23,1470520.83
17-06-2011,24,1320359.23
17-06-2011,25,717373.43
17-06-2011,26,981646.46
17-06-2011,27,1814740.09
17-06-2011,28,1268503.49
17-06-2011,29,536914.17
17-06-2011,30,435481.03
17-06-2011,31,1491039.14
17-06-2011,32,1192031.38
17-06-2011,33,238172.66
17-06-2011,34,968258.09
17-06-2011,35,828594.86
17-06-2011,36,394645.25
17-06-2011,37,525132.36
17-06-2011,38,356797
17-06-2011,39,1451392.67
17-06-2011,40,971422.67
17-06-2011,41,1289151.84
17-06-2011,42,546675.65
17-06-2011,43,665781.74
17-06-2011,44,300255.87
17-06-2011,45,811153.67
24-06-2011,1,1438830.15
24-06-2011,2,1790925.8
24-06-2011,3,385520.71
24-06-2011,4,2008344.92
24-06-2011,5,302881.64
24-06-2011,6,1543365.9
24-06-2011,7,640043.97
24-06-2011,8,864881.24
24-06-2011,9,538745.93
24-06-2011,10,1711813.13
24-06-2011,11,1254587.84
24-06-2011,12,997282.75
24-06-2011,13,2009163.08
24-06-2011,14,2069523.52
24-06-2011,15,656594.95
24-06-2011,16,569105.03
24-06-2011,17,920719.98
24-06-2011,18,1056478.65
24-06-2011,19,1440785.7
24-06-2011,20,1950826.32
24-06-2011,21,771298.98
24-06-2011,22,1012584.2
24-06-2011,23,1434036.18
24-06-2011,24,1304850.67
24-06-2011,25,699270.1
24-06-2011,26,997474.93
24-06-2011,27,1811455.15
24-06-2011,28,1208809.34
24-06-2011,29,545368.17
24-06-2011,30,422715.74
24-06-2011,31,1375962.46
24-06-2011,32,1163869.52
24-06-2011,33,238433.53
24-06-2011,34,923795.04
24-06-2011,35,849397.57
24-06-2011,36,360009.94
24-06-2011,37,509276.22
24-06-2011,38,354078.95
24-06-2011,39,1363167.95
24-06-2011,40,977103.64
24-06-2011,41,1244381.98
24-06-2011,42,501780.66
24-06-2011,43,604925.08
24-06-2011,44,296765.59
24-06-2011,45,762861.78
01-07-2011,1,1488538.09
01-07-2011,2,1866243
01-07-2011,3,368962.72
01-07-2011,4,2051533.53
01-07-2011,5,327093.89
01-07-2011,6,1694551.15
01-07-2011,7,704344.21
01-07-2011,8,883683.35
01-07-2011,9,537064.03
01-07-2011,10,1751369.75
01-07-2011,11,1297472.06
01-07-2011,12,961993.34
01-07-2011,13,2048035.74
01-07-2011,14,2074668.19
01-07-2011,15,674669.16
01-07-2011,16,608737.56
01-07-2011,17,940554.34
01-07-2011,18,1087051.26
01-07-2011,19,1462731.93
01-07-2011,20,2053165.41
01-07-2011,21,784639.12
01-07-2011,22,1077491.68
01-07-2011,23,1492507.44
01-07-2011,24,1445596.61
01-07-2011,25,706206.86
01-07-2011,26,1070119.09
01-07-2011,27,1949983.93
01-07-2011,28,1319054.57
01-07-2011,29,567114.6
01-07-2011,30,428782.38
01-07-2011,31,1371889.27
01-07-2011,32,1199845.29
01-07-2011,33,226702.36
01-07-2011,34,911106.22
01-07-2011,35,874453.88
01-07-2011,36,354270.77
01-07-2011,37,517021.3
01-07-2011,38,387334.04
01-07-2011,39,1429829.36
01-07-2011,40,1048866.3
01-07-2011,41,1333347.78
01-07-2011,42,506343.83
01-07-2011,43,586781.78
01-07-2011,44,315273.08
01-07-2011,45,791495.25
08-07-2011,1,1534849.64
08-07-2011,2,1853161.99
08-07-2011,3,395146.24
08-07-2011,4,2066541.86
08-07-2011,5,310804.93
08-07-2011,6,1709373.62
08-07-2011,7,761793.94
08-07-2011,8,861965.12
08-07-2011,9,535983.13
08-07-2011,10,1699708.38
08-07-2011,11,1334627.96
08-07-2011,12,943717.38
08-07-2011,13,2021699.38
08-07-2011,14,2063401.06
08-07-2011,15,635118.48
08-07-2011,16,634634.66
08-07-2011,17,915064.22
08-07-2011,18,1048802.62
08-07-2011,19,1465489.75
08-07-2011,20,2123787.79
08-07-2011,21,734099.4
08-07-2011,22,1017050.65
08-07-2011,23,1379488.05
08-07-2011,24,1567340.07
08-07-2011,25,698529.64
08-07-2011,26,1133807.03
08-07-2011,27,2000055.27
08-07-2011,28,1459655.85
08-07-2011,29,547586.07
08-07-2011,30,419764.37
08-07-2011,31,1423144.47
08-07-2011,32,1110244.52
08-07-2011,33,262717.71
08-07-2011,34,926934.57
08-07-2011,35,827717.85
08-07-2011,36,377464.62
08-07-2011,37,489059.93
08-07-2011,38,399699.17
08-07-2011,39,1414564.53
08-07-2011,40,1107366.06
08-07-2011,41,1338862.58
08-07-2011,42,593234.27
08-07-2011,43,651147.83
08-07-2011,44,295339.01
08-07-2011,45,768718.11
15-07-2011,1,1455119.97
15-07-2011,2,1785187.29
15-07-2011,3,373454.33
15-07-2011,4,2049046.95
15-07-2011,5,283248.62
15-07-2011,6,1526801.24
15-07-2011,7,642748.21
15-07-2011,8,849925.37
15-07-2011,9,512834.04
15-07-2011,10,1775068.4
15-07-2011,11,1266546.73
15-07-2011,12,936001.98
15-07-2011,13,1956813.31
15-07-2011,14,1953544.76
15-07-2011,15,624114.56
15-07-2011,16,586841.77
15-07-2011,17,902727.76
15-07-2011,18,974916.13
15-07-2011,19,1391580.41
15-07-2011,20,2039875.75
15-07-2011,21,728311.15
15-07-2011,22,961953.57
15-07-2011,23,1360520.56
15-07-2011,24,1356938.95
15-07-2011,25,680510.23
15-07-2011,26,1021534.7
15-07-2011,27,1762155.79
15-07-2011,28,1197373.13
15-07-2011,29,505246.15
15-07-2011,30,420515.63
15-07-2011,31,1415473.91
15-07-2011,32,1144254.26
15-07-2011,33,265003.47
15-07-2011,34,903882.96
15-07-2011,35,813845.5
15-07-2011,36,385631.48
15-07-2011,37,498749.62
15-07-2011,38,367181.71
15-07-2011,39,1380257.12
15-07-2011,40,953252.14
15-07-2011,41,1245772.7
15-07-2011,42,591703.82
15-07-2011,43,631827.38
15-07-2011,44,289201.21
15-07-2011,45,748435.2
22-07-2011,1,1396926.82
22-07-2011,2,1743816.41
22-07-2011,3,360617.37
22-07-2011,4,2036231.39
22-07-2011,5,292539.73
22-07-2011,6,1526506.08
22-07-2011,7,688043.96
22-07-2011,8,829902.42
22-07-2011,9,491449.94
22-07-2011,10,1774342.61
22-07-2011,11,1290576.44
22-07-2011,12,922231.92
22-07-2011,13,1987089.36
22-07-2011,14,1882070.88
22-07-2011,15,607475.44
22-07-2011,16,581758.22
22-07-2011,17,899044.34
22-07-2011,18,991262.46
22-07-2011,19,1377119.45
22-07-2011,20,1950904.84
22-07-2011,21,784490.67
22-07-2011,22,964683.8
22-07-2011,23,1362144
22-07-2011,24,1357672.24
22-07-2011,25,670854.96
22-07-2011,26,1017867.8
22-07-2011,27,1754879.45
22-07-2011,28,1165870.54
22-07-2011,29,507335.75
22-07-2011,30,423441.76
22-07-2011,31,1401944.8
22-07-2011,32,1185674.48
22-07-2011,33,238915.05
22-07-2011,34,913236.62
22-07-2011,35,820188.42
22-07-2011,36,361311.41
22-07-2011,37,505543.53
22-07-2011,38,365562.67
22-07-2011,39,1416005.59
22-07-2011,40,980642.1
22-07-2011,41,1292830.93
22-07-2011,42,511316.29
22-07-2011,43,597354.39
22-07-2011,44,303108.81
22-07-2011,45,741625.25
29-07-2011,1,1352219.79
29-07-2011,2,1680693.06
29-07-2011,3,345381.29
29-07-2011,4,1989674.07
29-07-2011,5,275142.17
29-07-2011,6,1483991.05
29-07-2011,7,653382.62
29-07-2011,8,807082.19
29-07-2011,9,471449.98
29-07-2011,10,1745841.33
29-07-2011,11,1212938.67
29-07-2011,12,890547.07
29-07-2011,13,1880785.69
29-07-2011,14,1871021.01
29-07-2011,15,577511.02
29-07-2011,16,582381.95
29-07-2011,17,861894.77
29-07-2011,18,954148.64
29-07-2011,19,1298775.8
29-07-2011,20,1858440.92
29-07-2011,21,751167.12
29-07-2011,22,944958.69
29-07-2011,23,1319767.55
29-07-2011,24,1310973.06
29-07-2011,25,668390.82
29-07-2011,26,1005360.5
29-07-2011,27,1744879.06
29-07-2011,28,1114530.29
29-07-2011,29,474653.06
29-07-2011,30,414245.96
29-07-2011,31,1308122.15
29-07-2011,32,1169988.62
29-07-2011,33,224806.96
29-07-2011,34,851461.9
29-07-2011,35,770820.27
29-07-2011,36,354361.08
29-07-2011,37,504974.95
29-07-2011,38,355131.33
29-07-2011,39,1426418.53
29-07-2011,40,929096.9
29-07-2011,41,1248330.1
29-07-2011,42,479256.8
29-07-2011,43,533917.52
29-07-2011,44,279677
29-07-2011,45,704680.97
05-08-2011,1,1624383.75
05-08-2011,2,1876704.26
05-08-2011,3,409981.25
05-08-2011,4,2160057.39
05-08-2011,5,317738.56
05-08-2011,6,1601584.57
05-08-2011,7,695392.84
05-08-2011,8,892393.77
05-08-2011,9,554879.67
05-08-2011,10,1886299.98
05-08-2011,11,1403198.94
05-08-2011,12,988712.52
05-08-2011,13,2076231.8
05-08-2011,14,2066020.69
05-08-2011,15,607961.21
05-08-2011,16,592981.33
05-08-2011,17,866184.92
05-08-2011,18,1002806.39
05-08-2011,19,1408968.55
05-08-2011,20,2189353.63
05-08-2011,21,783614.89
05-08-2011,22,983232.96
05-08-2011,23,1416344.68
05-08-2011,24,1417616.81
05-08-2011,25,679706.01
05-08-2011,26,1107552.43
05-08-2011,27,1747289.53
05-08-2011,28,1523870.89
05-08-2011,29,503486.37
05-08-2011,30,431798.64
05-08-2011,31,1428993.33
05-08-2011,32,1201694.14
05-08-2011,33,242456.39
05-08-2011,34,942236.45
05-08-2011,35,826820.71
05-08-2011,36,381017.75
05-08-2011,37,510787.46
05-08-2011,38,437631.44
05-08-2011,39,1518790.89
05-08-2011,40,1063818.2
05-08-2011,41,1402233.69
05-08-2011,42,572603.33
05-08-2011,43,605956.59
05-08-2011,44,298080.45
05-08-2011,45,765996.92
12-08-2011,1,1525147.09
12-08-2011,2,1812768.26
12-08-2011,3,380376.85
12-08-2011,4,2105668.74
12-08-2011,5,289886.16
12-08-2011,6,1484995.38
12-08-2011,7,670670.46
12-08-2011,8,856796.1
12-08-2011,9,520284.79
12-08-2011,10,1917397.63
12-08-2011,11,1354188.43
12-08-2011,12,955913.68
12-08-2011,13,1970341.38
12-08-2011,14,1928773.82
12-08-2011,15,590836.37
12-08-2011,16,563884.47
12-08-2011,17,800819.79
12-08-2011,18,928470.83
12-08-2011,19,1360969.45
12-08-2011,20,2052246.4
12-08-2011,21,776933.37
12-08-2011,22,991779.2
12-08-2011,23,1380952.05
12-08-2011,24,1402818.01
12-08-2011,25,667130.48
12-08-2011,26,1087644.5
12-08-2011,27,1758437.96
12-08-2011,28,1218764.94
12-08-2011,29,471311.5
12-08-2011,30,412224.67
12-08-2011,31,1443311.49
12-08-2011,32,1206795.74
12-08-2011,33,274721.85
12-08-2011,34,956251.18
12-08-2011,35,819911.89
12-08-2011,36,380188.69
12-08-2011,37,502504.39
12-08-2011,38,387844.05
12-08-2011,39,1514055.97
12-08-2011,40,955506.95
12-08-2011,41,1356689.88
12-08-2011,42,603147.26
12-08-2011,43,595626.56
12-08-2011,44,290399.66
12-08-2011,45,724180.89
19-08-2011,1,1530761.43
19-08-2011,2,1844094.59
19-08-2011,3,379716.91
19-08-2011,4,2232892.1
19-08-2011,5,303643.84
19-08-2011,6,1493544.04
19-08-2011,7,645156.21
19-08-2011,8,895066.5
19-08-2011,9,540819.44
19-08-2011,10,1954849.68
19-08-2011,11,1484169.74
19-08-2011,12,966817.24
19-08-2011,13,2090340.98
19-08-2011,14,1896873.99
19-08-2011,15,599488.98
19-08-2011,16,554630.42
19-08-2011,17,797523.04
19-08-2011,18,932679.79
19-08-2011,19,1391792.69
19-08-2011,20,1990017.93
19-08-2011,21,855546.5
19-08-2011,22,973004.91
19-08-2011,23,1453416.53
19-08-2011,24,1352039.88
19-08-2011,25,688958.75
19-08-2011,26,1021766.75
19-08-2011,27,1781905.24
19-08-2011,28,1200019.74
19-08-2011,29,498056
19-08-2011,30,414450.61
19-08-2011,31,1487542.53
19-08-2011,32,1221318.17
19-08-2011,33,242771.37
19-08-2011,34,960418.54
19-08-2011,35,820288.35
19-08-2011,36,373267.58
19-08-2011,37,506897.98
19-08-2011,38,362224.7
19-08-2011,39,1629066.9
19-08-2011,40,943237.12
19-08-2011,41,1412959.97
19-08-2011,42,526641.23
19-08-2011,43,663396.32
19-08-2011,44,290909.69
19-08-2011,45,712362.72
26-08-2011,1,1464693.46
26-08-2011,2,1821139.91
26-08-2011,3,366367.55
26-08-2011,4,1988490.21
26-08-2011,5,310338.17
26-08-2011,6,1420405.41
26-08-2011,7,629994.47
26-08-2011,8,912542.82
26-08-2011,9,542663.53
26-08-2011,10,1728399.07
26-08-2011,11,1304706.75
26-08-2011,12,1017593.47
26-08-2011,13,2035244.54
26-08-2011,14,2273470.62
26-08-2011,15,605413.17
26-08-2011,16,557312.01
26-08-2011,17,837390.79
26-08-2011,18,1147906.46
26-08-2011,19,1547729.24
26-08-2011,20,1933577.2
26-08-2011,21,821127.53
26-08-2011,22,1181815.31
26-08-2011,23,1637266.29
26-08-2011,24,1402372.09
26-08-2011,25,726422.55
26-08-2011,26,1064617.62
26-08-2011,27,2034400.78
26-08-2011,28,1166479.51
26-08-2011,29,608294.98
26-08-2011,30,387944.83
26-08-2011,31,1417267.07
26-08-2011,32,1183740.91
26-08-2011,33,237095.82
26-08-2011,34,871404.6
26-08-2011,35,897037.25
26-08-2011,36,344964.2
26-08-2011,37,527947.21
26-08-2011,38,365672.55
26-08-2011,39,1573898.63
26-08-2011,40,969611.3
26-08-2011,41,1328740.71
26-08-2011,42,503720.98
26-08-2011,43,561573.08
26-08-2011,44,324174.79
26-08-2011,45,833979.01
02-09-2011,1,1550229.22
02-09-2011,2,1809119.7
02-09-2011,3,375988.69
02-09-2011,4,2078420.31
02-09-2011,5,315645.53
02-09-2011,6,1481618.74
02-09-2011,7,592355.24
02-09-2011,8,891387.14
02-09-2011,9,544643.33
02-09-2011,10,1758587.35
02-09-2011,11,1297792.41
02-09-2011,12,1052051.45
02-09-2011,13,1953628.82
02-09-2011,14,1750891.47
02-09-2011,15,649159.68
02-09-2011,16,580805.33
02-09-2011,17,847380.07
02-09-2011,18,540922.94
02-09-2011,19,1609951.02
02-09-2011,20,2141765.98
02-09-2011,21,705557.8
02-09-2011,22,912762.76
02-09-2011,23,1464295.69
02-09-2011,24,1196105.44
02-09-2011,25,699779
02-09-2011,26,1040143.14
02-09-2011,27,1511717.53
02-09-2011,28,1468871.49
02-09-2011,29,497085.91
02-09-2011,30,369722.32
02-09-2011,31,1385769.03
02-09-2011,32,1152117.5
02-09-2011,33,239198.36
02-09-2011,34,926455.64
02-09-2011,35,813486.55
02-09-2011,36,350276.29
02-09-2011,37,530367.83
02-09-2011,38,416953.51
02-09-2011,39,1465089.85
02-09-2011,40,957298.26
02-09-2011,41,1283849.38
02-09-2011,42,537124.76
02-09-2011,43,594224.9
02-09-2011,44,309543.52
02-09-2011,45,726482.39
09-09-2011,1,1540471.24
09-09-2011,2,1748000.65
09-09-2011,3,377347.49
09-09-2011,4,2093139.01
09-09-2011,5,321110.22
09-09-2011,6,1483574.38
09-09-2011,7,613135.23
09-09-2011,8,848358.09
09-09-2011,9,528784.86
09-09-2011,10,1670579.82
09-09-2011,11,1249439.95
09-09-2011,12,922850.57
09-09-2011,13,1872921.31
09-09-2011,14,2202742.9
09-09-2011,15,607593.51
09-09-2011,16,574622.56
09-09-2011,17,1161900.18
09-09-2011,18,951549.61
09-09-2011,19,1566712.79
09-09-2011,20,2050542.56
09-09-2011,21,653989.65
09-09-2011,22,1004434.54
09-09-2011,23,1423289.9
09-09-2011,24,1527455.19
09-09-2011,25,673248.48
09-09-2011,26,1069710.97
09-09-2011,27,1911470.84
09-09-2011,28,1310087
09-09-2011,29,505406.72
09-09-2011,30,370897.82
09-09-2011,31,1376670.27
09-09-2011,32,1128237.3
09-09-2011,33,281842.28
09-09-2011,34,930506.14
09-09-2011,35,922440.64
09-09-2011,36,352960.64
09-09-2011,37,506273.74
09-09-2011,38,397771.68
09-09-2011,39,1429345.86
09-09-2011,40,1021391.99
09-09-2011,41,1280958.97
09-09-2011,42,608390.94
09-09-2011,43,649128.23
09-09-2011,44,295811.25
09-09-2011,45,746129.56
16-09-2011,1,1514259.78
16-09-2011,2,1691439.52
16-09-2011,3,375629.51
16-09-2011,4,2075577.33
16-09-2011,5,278529.71
16-09-2011,6,1351407.79
16-09-2011,7,558981.45
16-09-2011,8,870971.82
16-09-2011,9,500274.03
16-09-2011,10,1650894.3
16-09-2011,11,1270816.01
16-09-2011,12,889290.23
16-09-2011,13,1923223.82
16-09-2011,14,1864637.89
16-09-2011,15,545052.34
16-09-2011,16,539081.09
16-09-2011,17,1051116.95
16-09-2011,18,845715.37
16-09-2011,19,1365633.53
16-09-2011,20,1979009.46
16-09-2011,21,653525.84
16-09-2011,22,937420.65
16-09-2011,23,1253329.17
16-09-2011,24,1227535.97
16-09-2011,25,628720.46
16-09-2011,26,951569.84
16-09-2011,27,1613773.9
16-09-2011,28,1159212.1
16-09-2011,29,474129.35
16-09-2011,30,382914.66
16-09-2011,31,1363460.86
16-09-2011,32,1142499.25
16-09-2011,33,262407.57
16-09-2011,34,927249.61
16-09-2011,35,738792.11
16-09-2011,36,343108.12
16-09-2011,37,513341.94
16-09-2011,38,408188.88
16-09-2011,39,1372500.63
16-09-2011,40,890661.79
16-09-2011,41,1197019.39
16-09-2011,42,576837.09
16-09-2011,43,618877.13
16-09-2011,44,303974.28
16-09-2011,45,711367.56
23-09-2011,1,1380020.27
23-09-2011,2,1669299.78
23-09-2011,3,365248.94
23-09-2011,4,2031406.41
23-09-2011,5,291024.98
23-09-2011,6,1336044.75
23-09-2011,7,536144.81
23-09-2011,8,806444.29
23-09-2011,9,506743.78
23-09-2011,10,1685910.53
23-09-2011,11,1235775.15
23-09-2011,12,871692.74
23-09-2011,13,1847430.96
23-09-2011,14,1871555.64
23-09-2011,15,545570.86
23-09-2011,16,504856.97
23-09-2011,17,895535.31
23-09-2011,18,853073.17
23-09-2011,19,1300375.76
23-09-2011,20,1888119.7
23-09-2011,21,681913.29
23-09-2011,22,899834.75
23-09-2011,23,1289082.81
23-09-2011,24,1232376.49
23-09-2011,25,620885.93
23-09-2011,26,923644.6
23-09-2011,27,1606208.68
23-09-2011,28,1109105.92
23-09-2011,29,475696.37
23-09-2011,30,391837.56
23-09-2011,31,1347607.74
23-09-2011,32,1116140.29
23-09-2011,33,234793.12
23-09-2011,34,902852.73
23-09-2011,35,705802.45
23-09-2011,36,322405.13
23-09-2011,37,516556.94
23-09-2011,38,394665.28
23-09-2011,39,1338657.95
23-09-2011,40,876583.98
23-09-2011,41,1173059.79
23-09-2011,42,528486.45
23-09-2011,43,586108.13
23-09-2011,44,307409.13
23-09-2011,45,714106.42
30-09-2011,1,1394561.83
